,r1,r2,p1,p2,gesture
100,25,-39,-15,3,1
101,25,-39,-15,3,1
102,25,-39,-15,3,1
103,25,-39,-15,3,1
104,25,-39,-15,3,1
105,25,-40,-16,3,1
106,24,-41,-17,3,1
107,23,-43,-17,4,1
108,22,-42,-17,6,1
109,39,-22,-19,11,1
110,34,-26,-20,19,1
111,34,-26,-21,20,1
112,35,-25,-22,21,1
113,35,-24,-22,21,1
114,36,-23,-23,21,1
115,36,-23,-23,21,1
116,37,-22,-23,22,1
117,37,-21,-24,22,1
118,37,-20,-24,22,1
119,38,-20,-24,23,1
120,38,-19,-25,23,1
