,r1,r2,p1,p2,gesture
0,21,-44,-19,0,1
1,21,-44,-19,0,1
2,20,-45,-18,0,1
3,20,-45,-18,1,1
4,20,-45,-17,1,1
5,28,-25,-30,-1,1
6,29,-25,-31,2,1
7,29,-25,-32,3,1
8,30,-24,-32,4,1
9,29,-25,-33,5,1
10,29,-27,-33,6,1
11,31,-28,-32,7,1
12,31,-30,-33,7,1
13,31,-30,-33,8,1
14,31,-31,-35,9,1
15,31,-30,-36,9,1
16,31,-30,-36,9,1
17,31,-30,-37,10,1
18,30,-30,-37,11,1
