,r1,r2,p1,p2,gesture
100,25,-38,-13,6,1
101,25,-38,-13,6,1
102,25,-38,-14,6,1
103,25,-38,-14,6,1
104,25,-39,-14,6,1
105,25,-39,-14,6,1
106,24,-40,-14,6,1
107,24,-41,-14,6,1
108,22,-41,-15,8,1
109,38,-22,-24,9,1
110,39,-24,-25,15,1
111,39,-22,-26,16,1
112,40,-21,-26,15,1
113,40,-20,-26,16,1
114,40,-19,-26,16,1
115,40,-19,-26,16,1
116,41,-18,-27,17,1
117,41,-18,-27,17,1
118,41,-17,-27,17,1
119,41,-16,-27,17,1
120,41,-16,-28,17,1
121,42,-15,-28,18,1
