,r1,r2,p1,p2,gesture
540,-15.0,-86.0,-87.0,-47.0,0.0
541,-15.0,-86.0,-87.0,-47.0,0.0
542,-15.0,-86.0,-87.0,-47.0,0.0
543,-15.0,-86.0,-87.0,-47.0,0.0
544,-15.0,-86.0,-87.0,-47.0,0.0
545,-15.0,-86.0,-87.0,-47.0,0.0
546,-15.0,-86.0,-87.0,-47.0,0.0
547,-15.0,-86.0,-87.0,-47.0,0.0
548,-16.0,-86.0,-87.0,-47.0,0.0
549,-16.0,-86.0,-87.0,-47.0,0.0
550,-16.0,-86.0,-87.0,-47.0,0.0
551,-16.0,-86.0,-87.0,-47.0,0.0
552,-16.0,-86.0,-87.0,-47.0,0.0
553,-16.0,-86.0,-87.0,-47.0,0.0
554,-16.0,-86.0,-87.0,-47.0,0.0
555,-16.0,-86.0,-87.0,-47.0,0.0
556,-16.0,-86.0,-87.0,-47.0,0.0
557,-16.0,-86.0,-87.0,-47.0,0.0
558,-16.0,-86.0,-87.0,-47.0,0.0
559,-16.0,-86.0,-87.0,-47.0,0.0
560,-16.0,-86.0,-87.0,-47.0,0.0
561,-16.0,-86.0,-87.0,-47.0,0.0
562,-16.0,-86.0,-87.0,-47.0,0.0
563,-16.0,-86.0,-87.0,-47.0,0.0
564,-16.0,-86.0,-87.0,-47.0,0.0
565,-16.0,-86.0,-87.0,-47.0,0.0
566,-16.0,-86.0,-87.0,-47.0,0.0
567,-16.0,-86.0,-87.0,-47.0,0.0
568,-16.0,-86.0,-87.0,-47.0,0.0
569,-16.0,-86.0,-87.0,-48.0,0.0
570,-16.0,-86.0,-87.0,-48.0,0.0
571,-16.0,-86.0,-87.0,-48.0,0.0
572,-16.0,-86.0,-87.0,-48.0,0.0
573,-16.0,-86.0,-87.0,-48.0,0.0
574,-16.0,-86.0,-87.0,-48.0,0.0
575,-16.0,-86.0,-87.0,-48.0,0.0
576,-16.0,-86.0,-87.0,-48.0,0.0
577,-16.0,-86.0,-87.0,-48.0,0.0
578,-16.0,-86.0,-87.0,-48.0,0.0
579,-16.0,-86.0,-87.0,-48.0,0.0
580,-16.0,-86.0,-87.0,-48.0,0.0
581,-16.0,-86.0,-87.0,-48.0,0.0
582,-16.0,-86.0,-87.0,-48.0,0.0
583,-16.0,-87.0,-87.0,-48.0,0.0
584,-16.0,-87.0,-88.0,-48.0,0.0
585,-16.0,-87.0,-88.0,-48.0,0.0
586,-16.0,-87.0,-88.0,-48.0,0.0
587,-16.0,-87.0,-88.0,-48.0,0.0
588,-16.0,-87.0,-88.0,-48.0,0.0
589,-16.0,-87.0,-88.0,-48.0,0.0
590,-16.0,-87.0,-88.0,-48.0,0.0
591,-16.0,-86.0,-88.0,-48.0,0.0
592,-16.0,-86.0,-88.0,-48.0,0.0
593,-16.0,-86.0,-87.0,-48.0,0.0
594,-16.0,-86.0,-87.0,-48.0,0.0
595,-16.0,-86.0,-87.0,-48.0,0.0
596,-16.0,-86.0,-87.0,-48.0,0.0
597,-16.0,-86.0,-87.0,-48.0,0.0
598,-16.0,-86.0,-87.0,-48.0,0.0
599,-16.0,-86.0,-87.0,-48.0,0.0
600,-16.0,-86.0,-87.0,-48.0,0.0
601,-16.0,-86.0,-87.0,-48.0,0.0
602,-16.0,-86.0,-87.0,-48.0,0.0
603,-16.0,-87.0,-87.0,-48.0,0.0
604,-16.0,-87.0,-87.0,-48.0,0.0
605,-16.0,-87.0,-88.0,-48.0,0.0
606,-16.0,-87.0,-87.0,-48.0,0.0
607,-16.0,-87.0,-87.0,-48.0,0.0
608,-16.0,-86.0,-88.0,-48.0,0.0
609,-16.0,-86.0,-88.0,-48.0,0.0
610,-16.0,-86.0,-88.0,-48.0,0.0
611,-16.0,-86.0,-88.0,-48.0,0.0
612,-16.0,-86.0,-88.0,-48.0,0.0
613,-16.0,-86.0,-88.0,-48.0,0.0
614,-16.0,-86.0,-88.0,-48.0,0.0
615,-16.0,-86.0,-88.0,-48.0,0.0
616,-16.0,-86.0,-88.0,-48.0,0.0
617,-16.0,-86.0,-88.0,-48.0,0.0
618,-16.0,-86.0,-88.0,-48.0,0.0
619,-16.0,-87.0,-88.0,-48.0,0.0
620,-16.0,-87.0,-88.0,-48.0,0.0
621,-16.0,-87.0,-88.0,-48.0,0.0
622,-16.0,-87.0,-88.0,-48.0,0.0
623,-16.0,-87.0,-88.0,-48.0,0.0
624,-16.0,-87.0,-88.0,-48.0,0.0
625,-16.0,-87.0,-88.0,-48.0,0.0
626,-16.0,-87.0,-88.0,-48.0,0.0
627,-16.0,-87.0,-88.0,-48.0,0.0
628,-16.0,-87.0,-88.0,-48.0,0.0
629,-16.0,-87.0,-88.0,-48.0,0.0
630,-16.0,-87.0,-88.0,-48.0,0.0
631,-16.0,-87.0,-88.0,-48.0,0.0
632,-16.0,-87.0,-88.0,-48.0,0.0
633,-16.0,-87.0,-88.0,-48.0,0.0
634,-16.0,-87.0,-88.0,-48.0,0.0
635,-17.0,-87.0,-88.0,-48.0,0.0
636,-17.0,-87.0,-88.0,-48.0,0.0
637,-17.0,-87.0,-88.0,-48.0,0.0
638,-17.0,-87.0,-88.0,-48.0,0.0
639,-17.0,-87.0,-88.0,-48.0,0.0
640,-17.0,-87.0,-88.0,-48.0,0.0
641,-17.0,-87.0,-88.0,-48.0,0.0
642,-17.0,-87.0,-88.0,-48.0,0.0
643,-17.0,-87.0,-88.0,-48.0,0.0
644,-17.0,-87.0,-88.0,-48.0,0.0
645,-17.0,-87.0,-88.0,-48.0,0.0
646,-17.0,-87.0,-88.0,-48.0,0.0
647,-17.0,-87.0,-88.0,-48.0,0.0
648,-17.0,-87.0,-88.0,-48.0,0.0
649,-17.0,-87.0,-88.0,-48.0,0.0
650,-17.0,-87.0,-88.0,-48.0,0.0
651,-17.0,-87.0,-88.0,-48.0,0.0
652,-17.0,-87.0,-88.0,-48.0,0.0
653,-17.0,-87.0,-88.0,-48.0,0.0
654,-17.0,-87.0,-88.0,-48.0,0.0
655,-17.0,-87.0,-88.0,-48.0,0.0
656,-17.0,-86.0,-88.0,-49.0,0.0
657,-16.0,-85.0,-89.0,-50.0,0.0
658,-16.0,-84.0,-87.0,-51.0,0.0
659,-15.0,-84.0,-86.0,-53.0,0.0
660,-15.0,-85.0,-84.0,-55.0,0.0
661,-14.0,-84.0,-82.0,-57.0,0.0
662,-13.0,-83.0,-81.0,-60.0,0.0
663,-13.0,-83.0,-78.0,-62.0,0.0
664,-12.0,-82.0,-78.0,-63.0,0.0
665,-11.0,-80.0,-79.0,-64.0,0.0
666,-10.0,-79.0,-82.0,-65.0,0.0
667,-10.0,-78.0,-85.0,-65.0,0.0
668,-12.0,-78.0,-88.0,-65.0,0.0
669,-14.0,-79.0,-93.0,-67.0,0.0
670,-16.0,-79.0,-95.0,-67.0,0.0
671,-17.0,-78.0,-94.0,-65.0,0.0
672,-17.0,-76.0,-93.0,-64.0,0.0
673,-18.0,-76.0,-93.0,-64.0,0.0
674,-18.0,-75.0,-93.0,-64.0,0.0
675,-19.0,-75.0,-93.0,-64.0,0.0
676,-19.0,-74.0,-94.0,-65.0,0.0
677,-18.0,-74.0,-94.0,-66.0,0.0
678,-17.0,-72.0,-94.0,-67.0,0.0
679,-16.0,-70.0,-94.0,-69.0,0.0
680,-15.0,-69.0,-94.0,-71.0,0.0
681,-15.0,-69.0,-94.0,-73.0,0.0
682,-16.0,-69.0,-95.0,-74.0,0.0
683,-17.0,-69.0,-95.0,-74.0,0.0
684,-19.0,-70.0,-95.0,-74.0,0.0
685,-20.0,-70.0,-94.0,-73.0,0.0
686,-22.0,-71.0,-93.0,-72.0,0.0
687,-22.0,-71.0,-93.0,-72.0,0.0
688,-23.0,-72.0,-94.0,-72.0,0.0
689,-23.0,-72.0,-93.0,-71.0,0.0
690,-24.0,-72.0,-93.0,-71.0,0.0
691,-25.0,-74.0,-91.0,-72.0,0.0
692,-25.0,-76.0,-88.0,-72.0,0.0
693,-26.0,-78.0,-85.0,-71.0,0.0
694,-28.0,-80.0,-82.0,-68.0,0.0
695,-31.0,-83.0,-79.0,-65.0,0.0
696,-34.0,-86.0,-77.0,-63.0,0.0
697,-36.0,-88.0,-76.0,-62.0,0.0
698,-36.0,-90.0,-74.0,-60.0,0.0
699,-38.0,-91.0,-74.0,-60.0,0.0
700,-37.0,-92.0,-74.0,-59.0,0.0
701,-33.0,-89.0,-74.0,-58.0,0.0
702,-33.0,-90.0,-73.0,-55.0,0.0
703,-32.0,-92.0,-73.0,-53.0,0.0
704,-32.0,-92.0,-72.0,-52.0,0.0
705,-32.0,-93.0,-70.0,-52.0,0.0
706,-34.0,-96.0,-69.0,-53.0,0.0
707,-34.0,-97.0,-68.0,-52.0,0.0
708,-34.0,-97.0,-67.0,-52.0,0.0
709,-30.0,-94.0,-66.0,-51.0,0.0
710,-28.0,-94.0,-65.0,-51.0,0.0
711,-29.0,-94.0,-65.0,-49.0,0.0
712,-28.0,-95.0,-64.0,-48.0,0.0
713,-28.0,-95.0,-63.0,-47.0,0.0
714,-29.0,-96.0,-63.0,-47.0,0.0
715,-29.0,-97.0,-63.0,-47.0,0.0
716,-29.0,-98.0,-63.0,-47.0,0.0
717,-29.0,-98.0,-62.0,-48.0,0.0
718,-27.0,-97.0,-61.0,-49.0,0.0
719,-23.0,-94.0,-59.0,-49.0,0.0
720,-18.0,-89.0,-59.0,-47.0,0.0
721,-14.0,-84.0,-61.0,-45.0,0.0
722,-11.0,-81.0,-62.0,-46.0,0.0
723,-10.0,-80.0,-67.0,-50.0,0.0
724,-15.0,-87.0,-70.0,-58.0,0.0
725,-19.0,-92.0,-78.0,-65.0,0.0
726,-26.0,-96.0,-80.0,-66.0,0.0
727,-24.0,-93.0,-80.0,-66.0,0.0
728,-25.0,-93.0,-82.0,-66.0,0.0
729,-25.0,-90.0,-83.0,-67.0,0.0
730,-25.0,-89.0,-85.0,-68.0,0.0
731,-25.0,-88.0,-85.0,-68.0,0.0
732,-25.0,-87.0,-85.0,-67.0,0.0
733,-25.0,-87.0,-84.0,-68.0,0.0
734,-26.0,-88.0,-86.0,-69.0,0.0
735,-27.0,-89.0,-87.0,-69.0,0.0
736,-29.0,-91.0,-88.0,-69.0,0.0
737,-29.0,-91.0,-89.0,-69.0,0.0
738,-29.0,-90.0,-91.0,-70.0,0.0
739,-29.0,-90.0,-92.0,-71.0,0.0
740,-30.0,-90.0,-93.0,-72.0,0.0
741,-30.0,-90.0,-94.0,-72.0,0.0
742,-29.0,-89.0,-94.0,-73.0,0.0
743,-30.0,-88.0,-94.0,-73.0,0.0
744,-29.0,-87.0,-94.0,-73.0,0.0
745,-29.0,-86.0,-94.0,-73.0,0.0
746,-28.0,-84.0,-93.0,-71.0,0.0
747,-26.0,-83.0,-93.0,-71.0,0.0
748,-26.0,-83.0,-93.0,-72.0,0.0
749,-25.0,-84.0,-94.0,-73.0,0.0
750,-25.0,-85.0,-94.0,-74.0,0.0
751,-24.0,-85.0,-95.0,-74.0,0.0
752,-25.0,-85.0,-95.0,-74.0,0.0
753,-26.0,-86.0,-96.0,-74.0,0.0
754,-26.0,-86.0,-98.0,-74.0,0.0
755,-25.0,-86.0,-100.0,-74.0,0.0
756,-25.0,-85.0,-101.0,-73.0,0.0
757,-25.0,-85.0,-102.0,-73.0,0.0
758,-25.0,-84.0,-102.0,-73.0,0.0
759,-26.0,-85.0,-102.0,-72.0,0.0
760,-26.0,-85.0,-102.0,-72.0,0.0
761,-26.0,-86.0,-102.0,-71.0,0.0
762,-26.0,-86.0,-102.0,-71.0,0.0
763,-26.0,-86.0,-102.0,-71.0,0.0
764,-26.0,-86.0,-101.0,-71.0,0.0
765,-26.0,-86.0,-101.0,-71.0,0.0
766,-25.0,-86.0,-100.0,-70.0,0.0
767,-25.0,-86.0,-99.0,-70.0,0.0
768,-25.0,-86.0,-99.0,-70.0,0.0
769,-25.0,-86.0,-99.0,-70.0,0.0
770,-25.0,-86.0,-98.0,-69.0,0.0
771,-25.0,-86.0,-98.0,-69.0,0.0
772,-25.0,-86.0,-97.0,-69.0,0.0
773,-25.0,-86.0,-96.0,-69.0,0.0
774,-25.0,-86.0,-96.0,-68.0,0.0
775,-25.0,-86.0,-96.0,-68.0,0.0
776,-24.0,-86.0,-96.0,-68.0,0.0
777,-24.0,-86.0,-96.0,-68.0,0.0
778,-24.0,-86.0,-96.0,-68.0,0.0
779,-24.0,-86.0,-96.0,-67.0,0.0
780,-24.0,-86.0,-96.0,-67.0,0.0
781,-24.0,-86.0,-96.0,-67.0,0.0
782,-24.0,-87.0,-96.0,-67.0,0.0
783,-24.0,-87.0,-95.0,-67.0,0.0
784,-24.0,-87.0,-95.0,-66.0,0.0
785,-24.0,-86.0,-95.0,-66.0,0.0
786,-22.0,-86.0,-92.0,-66.0,0.0
787,-21.0,-85.0,-89.0,-66.0,0.0
788,-20.0,-85.0,-85.0,-65.0,0.0
789,-20.0,-85.0,-84.0,-65.0,0.0
790,-20.0,-85.0,-81.0,-65.0,0.0
791,-20.0,-85.0,-78.0,-64.0,0.0
792,-21.0,-86.0,-75.0,-64.0,0.0
793,-22.0,-87.0,-70.0,-63.0,0.0
794,-23.0,-88.0,-67.0,-63.0,0.0
795,-25.0,-88.0,-67.0,-64.0,0.0
796,-23.0,-87.0,-68.0,-63.0,0.0
797,-23.0,-87.0,-67.0,-62.0,0.0
798,-23.0,-88.0,-66.0,-61.0,0.0
799,-23.0,-89.0,-66.0,-60.0,0.0
800,-24.0,-88.0,-67.0,-60.0,0.0
801,-23.0,-89.0,-72.0,-61.0,0.0
802,-23.0,-89.0,-71.0,-61.0,0.0
803,-23.0,-90.0,-69.0,-60.0,0.0
804,-24.0,-90.0,-66.0,-59.0,0.0
805,-23.0,-90.0,-66.0,-59.0,0.0
806,-23.0,-90.0,-66.0,-59.0,0.0
807,-23.0,-90.0,-66.0,-59.0,0.0
808,-22.0,-89.0,-67.0,-58.0,0.0
809,-20.0,-88.0,-71.0,-57.0,0.0
810,-19.0,-86.0,-73.0,-54.0,0.0
811,-19.0,-86.0,-77.0,-54.0,0.0
812,-19.0,-86.0,-77.0,-54.0,0.0
813,-18.0,-85.0,-77.0,-55.0,0.0
814,-18.0,-84.0,-78.0,-55.0,0.0
815,-18.0,-84.0,-79.0,-56.0,0.0
816,-18.0,-82.0,-79.0,-55.0,0.0
817,-17.0,-81.0,-78.0,-53.0,0.0
818,-15.0,-78.0,-79.0,-51.0,0.0
819,-12.0,-74.0,-80.0,-48.0,0.0
820,-11.0,-73.0,-85.0,-49.0,0.0
821,-12.0,-71.0,-92.0,-49.0,0.0
822,-10.0,-68.0,-97.0,-46.0,0.0
823,-8.0,-62.0,-95.0,-40.0,0.0
824,-7.0,-59.0,-90.0,-35.0,0.0
825,-5.0,-58.0,-85.0,-36.0,0.0
826,-5.0,-58.0,-79.0,-39.0,0.0
827,-6.0,-60.0,-80.0,-39.0,0.0
828,-7.0,-64.0,-79.0,-42.0,0.0
829,-4.0,-63.0,-78.0,-42.0,0.0
830,-3.0,-63.0,-77.0,-41.0,0.0
831,-2.0,-62.0,-76.0,-41.0,0.0
832,-1.0,-61.0,-75.0,-41.0,0.0
833,0.0,-61.0,-74.0,-41.0,0.0
834,1.0,-60.0,-73.0,-41.0,0.0
835,2.0,-59.0,-72.0,-41.0,0.0
836,3.0,-59.0,-71.0,-41.0,0.0
837,4.0,-58.0,-70.0,-41.0,0.0
838,4.0,-58.0,-69.0,-41.0,0.0
839,5.0,-57.0,-68.0,-41.0,0.0
840,6.0,-57.0,-67.0,-41.0,0.0
841,7.0,-56.0,-66.0,-42.0,0.0
842,7.0,-56.0,-66.0,-41.0,0.0
843,8.0,-55.0,-65.0,-41.0,0.0
844,9.0,-55.0,-64.0,-41.0,0.0
845,9.0,-55.0,-64.0,-41.0,0.0
846,10.0,-54.0,-63.0,-41.0,0.0
847,10.0,-54.0,-62.0,-41.0,0.0
848,11.0,-54.0,-62.0,-41.0,0.0
849,11.0,-53.0,-61.0,-41.0,0.0
850,12.0,-53.0,-61.0,-41.0,0.0
851,12.0,-53.0,-60.0,-41.0,0.0
852,13.0,-53.0,-60.0,-42.0,0.0
853,13.0,-52.0,-60.0,-42.0,0.0
854,14.0,-52.0,-59.0,-42.0,0.0
855,14.0,-52.0,-59.0,-42.0,0.0
856,15.0,-52.0,-58.0,-42.0,0.0
857,15.0,-51.0,-58.0,-42.0,0.0
858,15.0,-51.0,-58.0,-42.0,0.0
859,16.0,-51.0,-57.0,-42.0,0.0
860,16.0,-51.0,-57.0,-42.0,0.0
861,16.0,-51.0,-57.0,-42.0,0.0
862,17.0,-50.0,-56.0,-42.0,0.0
863,17.0,-50.0,-56.0,-42.0,0.0
864,17.0,-50.0,-56.0,-42.0,0.0
865,17.0,-50.0,-55.0,-42.0,0.0
866,18.0,-50.0,-55.0,-42.0,0.0
867,18.0,-50.0,-55.0,-42.0,0.0
868,18.0,-50.0,-54.0,-42.0,0.0
869,18.0,-49.0,-54.0,-42.0,0.0
870,19.0,-49.0,-54.0,-42.0,0.0
871,19.0,-49.0,-54.0,-42.0,0.0
872,19.0,-49.0,-54.0,-42.0,0.0
873,19.0,-49.0,-53.0,-42.0,0.0
874,19.0,-49.0,-53.0,-43.0,0.0
875,20.0,-49.0,-53.0,-43.0,0.0
876,20.0,-49.0,-53.0,-43.0,0.0
877,20.0,-49.0,-53.0,-43.0,0.0
878,20.0,-49.0,-52.0,-43.0,0.0
879,20.0,-49.0,-52.0,-43.0,0.0
880,20.0,-49.0,-52.0,-43.0,0.0
881,20.0,-49.0,-52.0,-43.0,0.0
882,20.0,-49.0,-52.0,-43.0,0.0
883,21.0,-48.0,-52.0,-43.0,0.0
884,21.0,-48.0,-52.0,-43.0,0.0
885,21.0,-48.0,-52.0,-43.0,0.0
886,21.0,-48.0,-51.0,-43.0,0.0
887,21.0,-48.0,-51.0,-43.0,0.0
888,21.0,-48.0,-51.0,-43.0,0.0
889,22.0,-48.0,-51.0,-43.0,0.0
890,22.0,-48.0,-51.0,-43.0,0.0
891,22.0,-48.0,-51.0,-43.0,0.0
892,22.0,-48.0,-51.0,-43.0,0.0
893,22.0,-48.0,-51.0,-43.0,0.0
894,22.0,-48.0,-51.0,-43.0,0.0
895,22.0,-48.0,-51.0,-43.0,0.0
896,22.0,-48.0,-51.0,-43.0,0.0
897,22.0,-48.0,-50.0,-43.0,0.0
898,22.0,-48.0,-50.0,-43.0,0.0
899,22.0,-48.0,-50.0,-43.0,0.0
900,22.0,-47.0,-50.0,-43.0,0.0
901,23.0,-47.0,-50.0,-43.0,0.0
902,23.0,-47.0,-50.0,-44.0,0.0
903,23.0,-47.0,-50.0,-44.0,0.0
904,23.0,-47.0,-50.0,-44.0,0.0
905,23.0,-47.0,-50.0,-44.0,0.0
906,23.0,-47.0,-50.0,-44.0,0.0
907,23.0,-47.0,-50.0,-44.0,0.0
908,23.0,-47.0,-50.0,-44.0,0.0
909,23.0,-47.0,-50.0,-44.0,0.0
910,23.0,-47.0,-50.0,-44.0,0.0
911,23.0,-47.0,-50.0,-44.0,0.0
912,23.0,-47.0,-50.0,-44.0,0.0
913,23.0,-47.0,-50.0,-44.0,0.0
914,23.0,-47.0,-50.0,-44.0,0.0
915,23.0,-47.0,-49.0,-44.0,0.0
916,23.0,-47.0,-49.0,-44.0,0.0
917,23.0,-47.0,-49.0,-44.0,0.0
918,23.0,-47.0,-49.0,-44.0,0.0
919,23.0,-47.0,-49.0,-44.0,0.0
920,23.0,-47.0,-49.0,-44.0,0.0
921,23.0,-47.0,-49.0,-44.0,0.0
922,23.0,-47.0,-49.0,-44.0,0.0
923,23.0,-47.0,-49.0,-44.0,0.0
924,23.0,-47.0,-49.0,-44.0,0.0
925,23.0,-47.0,-49.0,-44.0,0.0
926,23.0,-47.0,-49.0,-44.0,0.0
927,23.0,-47.0,-49.0,-44.0,0.0
928,23.0,-47.0,-49.0,-44.0,0.0
929,24.0,-46.0,-49.0,-44.0,0.0
930,24.0,-46.0,-49.0,-43.0,0.0
931,24.0,-46.0,-49.0,-43.0,0.0
932,23.0,-46.0,-49.0,-43.0,0.0
933,23.0,-47.0,-49.0,-44.0,0.0
934,23.0,-46.0,-49.0,-44.0,0.0
935,24.0,-46.0,-49.0,-44.0,0.0
936,23.0,-46.0,-48.0,-44.0,0.0
937,22.0,-47.0,-48.0,-44.0,0.0
938,22.0,-47.0,-47.0,-44.0,0.0
939,22.0,-47.0,-47.0,-44.0,0.0
940,22.0,-47.0,-48.0,-44.0,0.0
941,22.0,-47.0,-48.0,-44.0,0.0
942,22.0,-47.0,-49.0,-44.0,0.0
943,22.0,-47.0,-50.0,-44.0,0.0
944,22.0,-47.0,-52.0,-45.0,0.0
945,22.0,-47.0,-53.0,-46.0,0.0
946,23.0,-47.0,-53.0,-46.0,0.0
947,23.0,-47.0,-53.0,-46.0,0.0
948,23.0,-47.0,-53.0,-47.0,0.0
949,23.0,-47.0,-53.0,-47.0,0.0
950,23.0,-47.0,-53.0,-47.0,0.0
951,23.0,-48.0,-54.0,-47.0,0.0
952,23.0,-49.0,-53.0,-47.0,0.0
953,23.0,-49.0,-53.0,-46.0,0.0
954,24.0,-48.0,-53.0,-46.0,0.0
955,24.0,-47.0,-53.0,-45.0,0.0
956,24.0,-47.0,-54.0,-46.0,0.0
957,23.0,-48.0,-54.0,-46.0,0.0
958,23.0,-49.0,-55.0,-46.0,0.0
959,23.0,-50.0,-55.0,-45.0,0.0
960,24.0,-49.0,-54.0,-45.0,0.0
961,23.0,-49.0,-53.0,-46.0,0.0
962,22.0,-48.0,-50.0,-46.0,0.0
963,22.0,-48.0,-48.0,-46.0,0.0
964,23.0,-48.0,-47.0,-45.0,0.0
965,23.0,-48.0,-46.0,-44.0,0.0
966,24.0,-48.0,-44.0,-44.0,0.0
967,24.0,-48.0,-45.0,-44.0,0.0
968,25.0,-48.0,-44.0,-45.0,0.0
969,25.0,-47.0,-44.0,-45.0,0.0
970,25.0,-47.0,-45.0,-46.0,0.0
971,25.0,-47.0,-45.0,-48.0,0.0
972,24.0,-46.0,-46.0,-49.0,0.0
973,24.0,-47.0,-46.0,-50.0,0.0
974,24.0,-47.0,-46.0,-50.0,0.0
975,24.0,-48.0,-47.0,-51.0,0.0
976,23.0,-50.0,-47.0,-51.0,0.0
977,24.0,-51.0,-47.0,-50.0,0.0
978,23.0,-52.0,-47.0,-50.0,0.0
979,23.0,-53.0,-47.0,-50.0,0.0
980,23.0,-54.0,-47.0,-50.0,0.0
981,23.0,-54.0,-47.0,-50.0,0.0
982,23.0,-55.0,-47.0,-50.0,0.0
983,23.0,-55.0,-47.0,-51.0,0.0
984,22.0,-55.0,-47.0,-51.0,0.0
985,22.0,-56.0,-48.0,-51.0,0.0
986,22.0,-56.0,-48.0,-52.0,0.0
987,22.0,-56.0,-49.0,-53.0,0.0
988,21.0,-56.0,-49.0,-55.0,0.0
989,21.0,-54.0,-50.0,-57.0,0.0
990,21.0,-54.0,-50.0,-58.0,0.0
991,21.0,-53.0,-50.0,-60.0,0.0
992,21.0,-52.0,-50.0,-61.0,0.0
993,21.0,-52.0,-51.0,-62.0,0.0
994,21.0,-51.0,-51.0,-63.0,0.0
995,21.0,-51.0,-51.0,-63.0,0.0
996,21.0,-52.0,-51.0,-64.0,0.0
997,21.0,-52.0,-51.0,-64.0,0.0
998,21.0,-52.0,-51.0,-62.0,0.0
999,21.0,-52.0,-51.0,-62.0,0.0
1000,21.0,-52.0,-52.0,-61.0,0.0
1001,21.0,-52.0,-52.0,-59.0,0.0
1002,21.0,-52.0,-52.0,-57.0,0.0
1003,22.0,-52.0,-52.0,-56.0,0.0
1004,23.0,-49.0,-51.0,-51.0,0.0
1005,25.0,-46.0,-49.0,-45.0,0.0
1006,26.0,-43.0,-46.0,-39.0,0.0
1007,27.0,-41.0,-43.0,-35.0,0.0
1008,28.0,-37.0,-40.0,-30.0,0.0
1009,29.0,-35.0,-39.0,-27.0,0.0
1010,28.0,-34.0,-37.0,-26.0,0.0
1011,27.0,-33.0,-36.0,-25.0,0.0
1012,26.0,-33.0,-35.0,-25.0,0.0
1013,26.0,-32.0,-34.0,-24.0,0.0
1014,25.0,-31.0,-33.0,-23.0,0.0
1015,23.0,-31.0,-32.0,-22.0,0.0
1016,23.0,-30.0,-31.0,-21.0,0.0
1017,22.0,-30.0,-30.0,-20.0,0.0
1018,21.0,-30.0,-29.0,-19.0,0.0
1019,20.0,-29.0,-27.0,-17.0,0.0
1020,19.0,-29.0,-26.0,-16.0,0.0
1021,18.0,-29.0,-23.0,-15.0,0.0
1022,17.0,-29.0,-22.0,-14.0,0.0
1023,16.0,-29.0,-20.0,-14.0,0.0
1024,16.0,-29.0,-19.0,-13.0,0.0
1025,16.0,-28.0,-18.0,-15.0,0.0
1026,16.0,-29.0,-18.0,-16.0,0.0
1027,16.0,-30.0,-17.0,-19.0,0.0
1028,13.0,-33.0,-17.0,-25.0,0.0
1029,5.0,-45.0,-15.0,-34.0,0.0
1030,0.0,-52.0,-19.0,-42.0,0.0
1031,-3.0,-56.0,-24.0,-47.0,0.0
1032,-10.0,-62.0,-28.0,-50.0,0.0
1033,-15.0,-66.0,-31.0,-51.0,0.0
1034,-15.0,-66.0,-30.0,-53.0,0.0
1035,-15.0,-68.0,-29.0,-59.0,0.0
1036,-15.0,-68.0,-29.0,-64.0,0.0
1037,-14.0,-66.0,-30.0,-68.0,0.0
1038,-11.0,-64.0,-29.0,-72.0,0.0
1039,-10.0,-62.0,-29.0,-74.0,0.0
1040,-10.0,-59.0,-31.0,-76.0,0.0
1041,-19.0,-63.0,-37.0,-72.0,0.0
1042,-16.0,-61.0,-37.0,-74.0,0.0
1043,-19.0,-62.0,-37.0,-73.0,0.0
1044,-21.0,-63.0,-34.0,-74.0,0.0
1045,-20.0,-62.0,-34.0,-75.0,0.0
1046,-23.0,-64.0,-36.0,-74.0,0.0
1047,-27.0,-66.0,-38.0,-74.0,0.0
1048,-28.0,-67.0,-40.0,-75.0,0.0
1049,-29.0,-68.0,-42.0,-74.0,0.0
1050,-30.0,-70.0,-43.0,-74.0,0.0
1051,-32.0,-71.0,-44.0,-74.0,0.0
1052,-33.0,-72.0,-45.0,-74.0,0.0
1053,-34.0,-73.0,-46.0,-74.0,0.0
1054,-35.0,-74.0,-47.0,-74.0,0.0
1055,-36.0,-75.0,-48.0,-74.0,0.0
1056,-37.0,-76.0,-49.0,-74.0,0.0
1057,-38.0,-77.0,-51.0,-74.0,0.0
1058,-39.0,-78.0,-52.0,-74.0,0.0
1059,-40.0,-79.0,-53.0,-74.0,0.0
1060,-41.0,-80.0,-53.0,-73.0,0.0
1061,-41.0,-81.0,-55.0,-73.0,0.0
1062,-42.0,-81.0,-55.0,-73.0,0.0
1063,-43.0,-82.0,-56.0,-73.0,0.0
1064,-43.0,-83.0,-57.0,-73.0,0.0
1065,-44.0,-84.0,-58.0,-73.0,0.0
1066,-44.0,-84.0,-58.0,-73.0,0.0
1067,-45.0,-85.0,-59.0,-73.0,0.0
1068,-46.0,-86.0,-60.0,-73.0,0.0
1069,-46.0,-86.0,-60.0,-73.0,0.0
1070,-46.0,-87.0,-61.0,-73.0,0.0
1071,-47.0,-88.0,-62.0,-73.0,0.0
1072,-47.0,-88.0,-62.0,-73.0,0.0
1073,-48.0,-89.0,-63.0,-73.0,0.0
1074,-48.0,-89.0,-63.0,-73.0,0.0
1075,-49.0,-90.0,-64.0,-73.0,0.0
1076,-49.0,-90.0,-64.0,-72.0,0.0
1077,-49.0,-91.0,-64.0,-72.0,0.0
1078,-50.0,-91.0,-65.0,-72.0,0.0
1079,-50.0,-91.0,-65.0,-72.0,0.0
1080,-50.0,-92.0,-66.0,-72.0,0.0
1081,-51.0,-92.0,-66.0,-72.0,0.0
