,r1,r2,p1,p2,gesture
46,16.0,-43.0,-20.0,-19.0,0.0
47,16.0,-44.0,-21.0,-18.0,0.0
48,16.0,-44.0,-21.0,-18.0,0.0
49,16.0,-45.0,-22.0,-17.0,0.0
50,16.0,-45.0,-22.0,-17.0,0.0
51,16.0,-46.0,-22.0,-16.0,0.0
52,16.0,-46.0,-23.0,-15.0,0.0
53,17.0,-47.0,-23.0,-15.0,0.0
54,17.0,-47.0,-23.0,-14.0,0.0
55,17.0,-48.0,-23.0,-14.0,0.0
56,17.0,-48.0,-24.0,-13.0,0.0
57,17.0,-48.0,-24.0,-13.0,0.0
58,17.0,-49.0,-24.0,-13.0,0.0
59,17.0,-49.0,-24.0,-12.0,0.0
60,18.0,-50.0,-25.0,-12.0,0.0
61,18.0,-50.0,-25.0,-11.0,0.0
62,18.0,-50.0,-25.0,-11.0,0.0
63,18.0,-51.0,-25.0,-11.0,0.0
64,18.0,-51.0,-25.0,-10.0,0.0
65,18.0,-51.0,-26.0,-10.0,0.0
66,18.0,-52.0,-26.0,-10.0,0.0
67,18.0,-52.0,-26.0,-9.0,0.0
68,18.0,-52.0,-26.0,-9.0,0.0
69,18.0,-52.0,-26.0,-9.0,0.0
70,18.0,-53.0,-26.0,-9.0,0.0
71,18.0,-53.0,-27.0,-8.0,0.0
72,18.0,-53.0,-27.0,-8.0,0.0
73,19.0,-53.0,-27.0,-8.0,0.0
74,19.0,-53.0,-27.0,-8.0,0.0
75,19.0,-53.0,-27.0,-8.0,0.0
76,19.0,-54.0,-27.0,-7.0,0.0
77,19.0,-54.0,-27.0,-7.0,0.0
78,19.0,-54.0,-27.0,-7.0,0.0
79,19.0,-54.0,-28.0,-7.0,0.0
80,19.0,-54.0,-28.0,-7.0,0.0
81,19.0,-54.0,-28.0,-6.0,0.0
82,19.0,-54.0,-28.0,-6.0,0.0
83,19.0,-54.0,-28.0,-6.0,0.0
84,19.0,-54.0,-28.0,-6.0,0.0
85,19.0,-55.0,-28.0,-6.0,0.0
86,19.0,-55.0,-28.0,-6.0,0.0
87,19.0,-55.0,-28.0,-5.0,0.0
88,19.0,-55.0,-28.0,-5.0,0.0
89,19.0,-55.0,-28.0,-5.0,0.0
90,19.0,-55.0,-28.0,-5.0,0.0
91,20.0,-55.0,-29.0,-5.0,0.0
92,20.0,-55.0,-29.0,-5.0,0.0
93,20.0,-55.0,-29.0,-5.0,0.0
94,20.0,-55.0,-29.0,-5.0,0.0
95,20.0,-55.0,-29.0,-4.0,0.0
96,20.0,-56.0,-29.0,-4.0,0.0
97,20.0,-56.0,-29.0,-4.0,0.0
98,20.0,-56.0,-29.0,-4.0,0.0
99,20.0,-56.0,-29.0,-4.0,0.0
100,20.0,-56.0,-29.0,-4.0,0.0
101,20.0,-56.0,-29.0,-4.0,0.0
102,20.0,-56.0,-29.0,-4.0,0.0
103,20.0,-56.0,-29.0,-4.0,0.0
104,20.0,-56.0,-29.0,-4.0,0.0
105,20.0,-56.0,-29.0,-4.0,0.0
106,20.0,-56.0,-30.0,-4.0,0.0
107,20.0,-56.0,-30.0,-4.0,0.0
108,20.0,-56.0,-30.0,-3.0,0.0
109,20.0,-56.0,-30.0,-3.0,0.0
110,20.0,-56.0,-30.0,-3.0,0.0
111,21.0,-55.0,-30.0,-3.0,0.0
112,21.0,-55.0,-30.0,-3.0,0.0
113,21.0,-55.0,-30.0,-2.0,0.0
114,21.0,-55.0,-30.0,-2.0,0.0
115,21.0,-55.0,-30.0,-2.0,0.0
116,22.0,-55.0,-30.0,-2.0,0.0
117,22.0,-55.0,-30.0,-2.0,0.0
118,22.0,-55.0,-30.0,-2.0,0.0
119,22.0,-55.0,-30.0,-2.0,0.0
120,22.0,-55.0,-30.0,-2.0,0.0
121,22.0,-55.0,-30.0,-2.0,0.0
122,22.0,-56.0,-30.0,-2.0,0.0
123,22.0,-56.0,-30.0,-2.0,0.0
124,22.0,-56.0,-30.0,-2.0,0.0
125,22.0,-56.0,-30.0,-2.0,0.0
126,22.0,-56.0,-30.0,-2.0,0.0
127,22.0,-56.0,-30.0,-2.0,0.0
128,22.0,-56.0,-30.0,-2.0,0.0
129,22.0,-56.0,-30.0,-2.0,0.0
130,22.0,-56.0,-30.0,-2.0,0.0
131,22.0,-56.0,-30.0,-1.0,0.0
132,22.0,-56.0,-30.0,-1.0,0.0
133,22.0,-56.0,-30.0,-1.0,0.0
134,22.0,-56.0,-30.0,-1.0,0.0
135,22.0,-56.0,-30.0,-1.0,0.0
136,22.0,-56.0,-30.0,-1.0,0.0
137,22.0,-56.0,-30.0,-1.0,0.0
138,22.0,-56.0,-30.0,-1.0,0.0
139,22.0,-56.0,-30.0,-1.0,0.0
140,22.0,-56.0,-30.0,-1.0,0.0
141,22.0,-56.0,-30.0,-1.0,0.0
142,22.0,-56.0,-30.0,-1.0,0.0
143,22.0,-56.0,-30.0,-1.0,0.0
144,22.0,-56.0,-30.0,-1.0,0.0
145,22.0,-56.0,-30.0,-1.0,0.0
146,22.0,-56.0,-30.0,-1.0,0.0
147,22.0,-56.0,-30.0,0.0,0.0
148,22.0,-56.0,-30.0,0.0,0.0
149,22.0,-56.0,-30.0,0.0,0.0
150,22.0,-56.0,-30.0,0.0,0.0
151,22.0,-56.0,-30.0,0.0,0.0
152,22.0,-56.0,-30.0,0.0,0.0
153,22.0,-56.0,-30.0,0.0,0.0
154,22.0,-56.0,-30.0,0.0,0.0
155,22.0,-56.0,-30.0,0.0,0.0
156,22.0,-56.0,-30.0,0.0,0.0
157,22.0,-56.0,-30.0,0.0,0.0
158,22.0,-56.0,-30.0,0.0,0.0
159,23.0,-56.0,-30.0,0.0,0.0
160,21.0,-58.0,-23.0,-3.0,0.0
161,24.0,-55.0,-7.0,-1.0,0.0
162,26.0,-52.0,1.0,11.0,0.0
163,15.0,-63.0,1.0,20.0,0.0
164,18.0,-58.0,7.0,18.0,0.0
165,29.0,-43.0,10.0,6.0,0.0
166,19.0,-54.0,6.0,12.0,0.0
167,13.0,-59.0,4.0,20.0,0.0
168,19.0,-51.0,9.0,11.0,0.0
169,25.0,-49.0,10.0,13.0,0.0
170,16.0,-57.0,6.0,15.0,0.0
171,16.0,-55.0,-2.0,14.0,0.0
172,26.0,-44.0,-12.0,6.0,0.0
173,18.0,-52.0,-17.0,4.0,0.0
174,24.0,-42.0,-18.0,4.0,0.0
175,22.0,-43.0,-18.0,4.0,0.0
176,22.0,-43.0,-19.0,4.0,0.0
177,22.0,-43.0,-19.0,4.0,0.0
178,23.0,-44.0,-20.0,4.0,0.0
179,23.0,-44.0,-20.0,4.0,0.0
180,23.0,-44.0,-20.0,4.0,0.0
181,23.0,-45.0,-21.0,4.0,0.0
182,23.0,-45.0,-21.0,4.0,0.0
183,23.0,-45.0,-21.0,4.0,0.0
184,23.0,-46.0,-22.0,3.0,0.0
185,23.0,-46.0,-22.0,3.0,0.0
186,23.0,-47.0,-22.0,3.0,0.0
187,23.0,-47.0,-22.0,3.0,0.0
188,23.0,-48.0,-22.0,3.0,0.0
189,23.0,-48.0,-23.0,3.0,0.0
190,23.0,-48.0,-23.0,3.0,0.0
191,24.0,-48.0,-23.0,3.0,0.0
192,24.0,-49.0,-23.0,3.0,0.0
193,24.0,-49.0,-23.0,3.0,0.0
194,24.0,-49.0,-23.0,3.0,0.0
195,24.0,-50.0,-23.0,3.0,0.0
196,24.0,-50.0,-24.0,3.0,0.0
197,24.0,-50.0,-24.0,3.0,0.0
198,24.0,-50.0,-24.0,3.0,0.0
199,24.0,-51.0,-24.0,3.0,0.0
200,24.0,-51.0,-24.0,3.0,0.0
201,24.0,-51.0,-24.0,3.0,0.0
202,24.0,-51.0,-24.0,3.0,0.0
203,24.0,-51.0,-24.0,3.0,0.0
204,24.0,-51.0,-24.0,3.0,0.0
205,24.0,-52.0,-24.0,3.0,0.0
206,24.0,-52.0,-25.0,3.0,0.0
207,24.0,-52.0,-25.0,3.0,0.0
208,24.0,-52.0,-25.0,3.0,0.0
209,24.0,-52.0,-25.0,3.0,0.0
210,24.0,-53.0,-25.0,3.0,0.0
211,24.0,-53.0,-25.0,3.0,0.0
212,24.0,-53.0,-25.0,3.0,0.0
213,24.0,-53.0,-25.0,3.0,0.0
214,24.0,-53.0,-25.0,3.0,0.0
215,24.0,-53.0,-25.0,3.0,0.0
216,24.0,-53.0,-25.0,3.0,0.0
217,24.0,-53.0,-25.0,3.0,0.0
218,24.0,-53.0,-25.0,3.0,0.0
219,24.0,-53.0,-25.0,3.0,0.0
220,24.0,-53.0,-26.0,2.0,0.0
221,24.0,-53.0,-26.0,2.0,0.0
222,24.0,-54.0,-26.0,2.0,0.0
223,24.0,-54.0,-26.0,2.0,0.0
224,24.0,-54.0,-26.0,2.0,0.0
225,24.0,-54.0,-26.0,2.0,0.0
226,24.0,-54.0,-26.0,2.0,0.0
227,24.0,-54.0,-26.0,2.0,0.0
228,24.0,-54.0,-26.0,2.0,0.0
229,24.0,-54.0,-26.0,2.0,0.0
230,24.0,-54.0,-26.0,2.0,0.0
231,24.0,-54.0,-26.0,2.0,0.0
232,24.0,-54.0,-26.0,2.0,0.0
233,24.0,-54.0,-26.0,2.0,0.0
234,24.0,-54.0,-26.0,2.0,0.0
235,24.0,-54.0,-26.0,2.0,0.0
236,25.0,-54.0,-26.0,2.0,0.0
237,25.0,-54.0,-26.0,2.0,0.0
238,25.0,-54.0,-26.0,2.0,0.0
239,25.0,-54.0,-26.0,2.0,0.0
240,25.0,-54.0,-26.0,2.0,0.0
241,25.0,-54.0,-26.0,2.0,0.0
242,25.0,-54.0,-26.0,2.0,0.0
243,25.0,-55.0,-26.0,2.0,0.0
244,25.0,-55.0,-26.0,2.0,0.0
245,25.0,-55.0,-26.0,2.0,0.0
246,25.0,-55.0,-26.0,2.0,0.0
247,25.0,-55.0,-26.0,2.0,0.0
248,25.0,-55.0,-26.0,2.0,0.0
249,25.0,-55.0,-26.0,2.0,0.0
250,25.0,-55.0,-26.0,2.0,0.0
251,25.0,-55.0,-26.0,2.0,0.0
252,25.0,-55.0,-26.0,2.0,0.0
253,25.0,-55.0,-26.0,2.0,0.0
254,25.0,-55.0,-26.0,2.0,0.0
255,25.0,-55.0,-26.0,2.0,0.0
256,25.0,-55.0,-26.0,2.0,0.0
257,25.0,-55.0,-26.0,2.0,0.0
258,25.0,-55.0,-26.0,2.0,0.0
259,25.0,-55.0,-26.0,2.0,0.0
260,25.0,-55.0,-26.0,3.0,0.0
261,25.0,-55.0,-26.0,3.0,0.0
262,25.0,-55.0,-26.0,3.0,0.0
263,25.0,-55.0,-26.0,3.0,0.0
264,25.0,-55.0,-26.0,3.0,0.0
265,25.0,-55.0,-27.0,3.0,0.0
266,25.0,-55.0,-27.0,3.0,0.0
267,25.0,-55.0,-27.0,3.0,0.0
268,25.0,-55.0,-27.0,3.0,0.0
269,25.0,-55.0,-27.0,3.0,0.0
270,25.0,-55.0,-27.0,3.0,0.0
271,25.0,-55.0,-27.0,2.0,0.0
272,25.0,-55.0,-27.0,2.0,0.0
273,25.0,-55.0,-27.0,2.0,0.0
274,25.0,-55.0,-27.0,2.0,0.0
275,25.0,-55.0,-27.0,2.0,0.0
276,25.0,-55.0,-27.0,2.0,0.0
277,25.0,-55.0,-27.0,2.0,0.0
278,25.0,-55.0,-27.0,2.0,0.0
279,25.0,-56.0,-27.0,2.0,0.0
280,25.0,-56.0,-27.0,2.0,0.0
281,25.0,-56.0,-27.0,2.0,0.0
282,25.0,-56.0,-27.0,2.0,0.0
283,25.0,-56.0,-27.0,2.0,0.0
284,25.0,-56.0,-27.0,2.0,0.0
285,25.0,-56.0,-27.0,2.0,0.0
286,25.0,-56.0,-27.0,2.0,0.0
287,25.0,-56.0,-27.0,2.0,0.0
288,24.0,-56.0,-27.0,2.0,0.0
289,24.0,-56.0,-27.0,2.0,0.0
290,24.0,-56.0,-27.0,2.0,0.0
291,25.0,-56.0,-27.0,2.0,0.0
292,25.0,-56.0,-27.0,2.0,0.0
293,25.0,-56.0,-27.0,2.0,0.0
294,25.0,-56.0,-27.0,2.0,0.0
295,25.0,-56.0,-27.0,2.0,0.0
296,25.0,-56.0,-27.0,2.0,0.0
297,25.0,-56.0,-27.0,2.0,0.0
298,25.0,-56.0,-27.0,2.0,0.0
299,25.0,-56.0,-27.0,2.0,0.0
300,25.0,-56.0,-27.0,2.0,0.0
301,25.0,-56.0,-27.0,2.0,0.0
302,25.0,-56.0,-27.0,2.0,0.0
303,25.0,-56.0,-28.0,2.0,0.0
304,25.0,-56.0,-28.0,2.0,0.0
305,25.0,-56.0,-28.0,2.0,0.0
306,25.0,-56.0,-28.0,2.0,0.0
307,25.0,-56.0,-28.0,2.0,0.0
308,25.0,-56.0,-28.0,2.0,0.0
309,25.0,-56.0,-28.0,2.0,0.0
310,25.0,-56.0,-28.0,1.0,0.0
311,25.0,-56.0,-28.0,1.0,0.0
312,25.0,-56.0,-28.0,1.0,0.0
313,25.0,-57.0,-28.0,1.0,0.0
314,25.0,-57.0,-28.0,1.0,0.0
315,25.0,-57.0,-29.0,1.0,0.0
316,24.0,-58.0,-29.0,1.0,0.0
317,24.0,-58.0,-30.0,0.0,0.0
318,24.0,-59.0,-30.0,0.0,0.0
319,24.0,-59.0,-31.0,-1.0,0.0
320,24.0,-59.0,-31.0,0.0,0.0
321,21.0,-61.0,-29.0,2.0,0.0
322,19.0,-63.0,-27.0,6.0,0.0
323,15.0,-65.0,-28.0,11.0,0.0
324,13.0,-67.0,-27.0,14.0,0.0
325,12.0,-67.0,-27.0,16.0,0.0
326,12.0,-67.0,-28.0,16.0,0.0
327,10.0,-68.0,-28.0,15.0,0.0
328,11.0,-67.0,-28.0,14.0,0.0
329,10.0,-66.0,-27.0,14.0,0.0
330,10.0,-67.0,-27.0,14.0,0.0
331,12.0,-64.0,-25.0,17.0,0.0
332,12.0,-64.0,-27.0,16.0,0.0
333,14.0,-63.0,-26.0,16.0,0.0
334,13.0,-64.0,-25.0,16.0,0.0
335,12.0,-65.0,-24.0,14.0,0.0
336,13.0,-64.0,-23.0,14.0,0.0
337,13.0,-65.0,-24.0,13.0,0.0
338,14.0,-64.0,-22.0,13.0,0.0
339,14.0,-64.0,-22.0,11.0,0.0
340,14.0,-64.0,-21.0,11.0,0.0
341,14.0,-64.0,-21.0,11.0,0.0
342,14.0,-65.0,-21.0,11.0,0.0
343,14.0,-64.0,-22.0,11.0,0.0
344,15.0,-64.0,-20.0,10.0,0.0
345,15.0,-64.0,-20.0,9.0,0.0
346,14.0,-65.0,-20.0,9.0,0.0
347,15.0,-64.0,-20.0,9.0,0.0
348,15.0,-64.0,-20.0,9.0,0.0
349,16.0,-64.0,-22.0,8.0,0.0
350,16.0,-64.0,-22.0,10.0,0.0
351,15.0,-64.0,-21.0,10.0,0.0
352,14.0,-65.0,-20.0,8.0,0.0
353,16.0,-64.0,-19.0,7.0,0.0
354,16.0,-63.0,-19.0,7.0,0.0
355,14.0,-64.0,-19.0,9.0,0.0
356,13.0,-65.0,-18.0,9.0,0.0
357,15.0,-65.0,-18.0,6.0,0.0
358,17.0,-65.0,-18.0,6.0,0.0
359,15.0,-65.0,-18.0,8.0,0.0
360,13.0,-65.0,-17.0,10.0,0.0
361,14.0,-66.0,-17.0,9.0,0.0
362,13.0,-66.0,-18.0,9.0,0.0
363,13.0,-66.0,-20.0,7.0,0.0
364,12.0,-68.0,-28.0,8.0,0.0
365,12.0,-70.0,-32.0,9.0,0.0
366,12.0,-69.0,-28.0,9.0,0.0
367,14.0,-66.0,-23.0,8.0,0.0
368,12.0,-66.0,-21.0,8.0,0.0
369,12.0,-66.0,-27.0,8.0,0.0
370,11.0,-66.0,-30.0,9.0,0.0
371,12.0,-66.0,-27.0,8.0,0.0
372,14.0,-65.0,-25.0,7.0,0.0
373,14.0,-66.0,-23.0,6.0,0.0
374,17.0,-65.0,-28.0,4.0,0.0
375,17.0,-65.0,-29.0,5.0,0.0
376,15.0,-65.0,-28.0,6.0,0.0
377,18.0,-65.0,-29.0,4.0,0.0
378,18.0,-65.0,-29.0,4.0,0.0
379,18.0,-66.0,-30.0,4.0,0.0
380,19.0,-65.0,-32.0,2.0,0.0
381,19.0,-65.0,-29.0,4.0,0.0
382,18.0,-65.0,-27.0,4.0,0.0
383,17.0,-65.0,-32.0,5.0,0.0
384,16.0,-64.0,-34.0,6.0,0.0
385,16.0,-64.0,-37.0,6.0,0.0
386,17.0,-64.0,-38.0,6.0,0.0
387,18.0,-64.0,-34.0,6.0,0.0
388,15.0,-65.0,-35.0,6.0,0.0
389,14.0,-65.0,-36.0,8.0,0.0
390,13.0,-66.0,-34.0,8.0,0.0
391,11.0,-66.0,-33.0,6.0,0.0
392,12.0,-66.0,-30.0,6.0,0.0
393,14.0,-65.0,-33.0,5.0,0.0
394,13.0,-64.0,-37.0,8.0,0.0
395,11.0,-65.0,-37.0,7.0,0.0
396,14.0,-66.0,-35.0,6.0,0.0
397,17.0,-65.0,-34.0,3.0,0.0
398,15.0,-65.0,-34.0,5.0,0.0
399,15.0,-66.0,-34.0,5.0,0.0
400,14.0,-65.0,-34.0,5.0,0.0
401,12.0,-65.0,-34.0,6.0,0.0
402,10.0,-66.0,-35.0,8.0,0.0
403,12.0,-66.0,-35.0,5.0,0.0
404,14.0,-64.0,-35.0,4.0,0.0
405,9.0,-65.0,-35.0,7.0,0.0
406,6.0,-66.0,-36.0,9.0,0.0
407,7.0,-65.0,-32.0,8.0,0.0
408,16.0,-64.0,-31.0,2.0,0.0
409,11.0,-65.0,-33.0,5.0,0.0
410,14.0,-65.0,-29.0,4.0,0.0
411,17.0,-64.0,-29.0,3.0,0.0
412,14.0,-65.0,-30.0,5.0,0.0
413,15.0,-65.0,-32.0,5.0,0.0
414,13.0,-65.0,-34.0,7.0,0.0
415,10.0,-65.0,-34.0,9.0,0.0
416,10.0,-66.0,-33.0,9.0,0.0
417,11.0,-64.0,-33.0,9.0,0.0
418,11.0,-65.0,-34.0,9.0,0.0
419,12.0,-64.0,-31.0,8.0,0.0
420,10.0,-64.0,-29.0,9.0,0.0
421,9.0,-65.0,-29.0,8.0,0.0
422,13.0,-64.0,-35.0,5.0,0.0
423,13.0,-64.0,-35.0,5.0,0.0
424,11.0,-65.0,-31.0,5.0,0.0
425,11.0,-65.0,-31.0,5.0,0.0
426,11.0,-65.0,-31.0,4.0,0.0
427,11.0,-65.0,-29.0,5.0,0.0
428,14.0,-63.0,-26.0,4.0,0.0
429,17.0,-64.0,-27.0,4.0,0.0
430,16.0,-65.0,-33.0,5.0,0.0
431,17.0,-63.0,-28.0,4.0,0.0
432,16.0,-64.0,-27.0,4.0,0.0
433,14.0,-66.0,-27.0,5.0,0.0
434,13.0,-67.0,-27.0,4.0,0.0
435,14.0,-66.0,-27.0,4.0,0.0
436,15.0,-66.0,-26.0,5.0,0.0
437,15.0,-66.0,-26.0,4.0,0.0
438,13.0,-65.0,-26.0,5.0,0.0
439,12.0,-66.0,-28.0,4.0,0.0
440,15.0,-66.0,-34.0,3.0,0.0
441,17.0,-64.0,-38.0,2.0,0.0
442,19.0,-63.0,-36.0,2.0,0.0
443,16.0,-65.0,-38.0,3.0,0.0
444,16.0,-65.0,-39.0,2.0,0.0
445,22.0,-63.0,-40.0,-2.0,0.0
446,22.0,-64.0,-42.0,-1.0,0.0
447,23.0,-65.0,-43.0,-1.0,0.0
448,20.0,-63.0,-37.0,1.0,0.0
449,18.0,-64.0,-40.0,2.0,0.0
450,17.0,-64.0,-41.0,3.0,0.0
451,17.0,-64.0,-40.0,2.0,0.0
452,17.0,-64.0,-38.0,2.0,0.0
453,16.0,-65.0,-38.0,3.0,0.0
454,16.0,-65.0,-36.0,3.0,0.0
455,19.0,-64.0,-41.0,4.0,0.0
456,17.0,-66.0,-41.0,5.0,0.0
457,15.0,-67.0,-39.0,6.0,0.0
458,14.0,-67.0,-38.0,6.0,0.0
459,18.0,-66.0,-41.0,3.0,0.0
460,17.0,-65.0,-40.0,5.0,0.0
461,13.0,-67.0,-37.0,7.0,0.0
462,13.0,-66.0,-36.0,8.0,0.0
463,13.0,-66.0,-34.0,8.0,0.0
464,15.0,-65.0,-34.0,6.0,0.0
465,15.0,-65.0,-32.0,7.0,0.0
466,16.0,-64.0,-29.0,6.0,0.0
467,21.0,-62.0,-31.0,0.0,0.0
468,24.0,-60.0,-29.0,-4.0,0.0
469,28.0,-57.0,-29.0,-6.0,0.0
470,24.0,-60.0,-34.0,-5.0,0.0
471,18.0,-62.0,-36.0,-1.0,0.0
472,15.0,-65.0,-35.0,1.0,0.0
473,15.0,-65.0,-33.0,2.0,0.0
474,14.0,-64.0,-32.0,3.0,0.0
475,15.0,-65.0,-34.0,1.0,0.0
476,16.0,-64.0,-33.0,2.0,0.0
477,18.0,-62.0,-29.0,1.0,0.0
478,24.0,-61.0,-26.0,-6.0,0.0
479,26.0,-61.0,-24.0,-10.0,0.0
480,24.0,-62.0,-21.0,-10.0,0.0
481,23.0,-63.0,-20.0,-8.0,0.0
482,21.0,-64.0,-20.0,-8.0,0.0
483,19.0,-65.0,-20.0,-7.0,0.0
484,18.0,-66.0,-21.0,-8.0,0.0
485,20.0,-64.0,-19.0,-7.0,0.0
486,19.0,-64.0,-18.0,-8.0,0.0
487,18.0,-64.0,-17.0,-8.0,0.0
488,18.0,-64.0,-17.0,-8.0,0.0
489,17.0,-62.0,-17.0,-7.0,0.0
490,18.0,-59.0,-16.0,-6.0,0.0
491,17.0,-60.0,-16.0,-6.0,0.0
492,17.0,-60.0,-18.0,-4.0,0.0
493,17.0,-61.0,-20.0,-2.0,0.0
494,15.0,-61.0,-19.0,2.0,0.0
495,13.0,-64.0,-21.0,3.0,0.0
496,14.0,-63.0,-20.0,1.0,0.0
497,17.0,-61.0,-20.0,0.0,0.0
498,17.0,-61.0,-19.0,1.0,0.0
499,14.0,-62.0,-20.0,3.0,0.0
500,15.0,-63.0,-20.0,3.0,0.0
501,18.0,-63.0,-21.0,-1.0,0.0
502,19.0,-62.0,-21.0,1.0,0.0
503,16.0,-64.0,-21.0,3.0,0.0
504,15.0,-64.0,-22.0,4.0,0.0
505,17.0,-65.0,-21.0,2.0,0.0
506,18.0,-64.0,-20.0,2.0,0.0
507,18.0,-65.0,-20.0,2.0,0.0
508,17.0,-65.0,-20.0,2.0,0.0
509,18.0,-66.0,-21.0,1.0,0.0
510,17.0,-66.0,-20.0,1.0,0.0
511,16.0,-66.0,-18.0,2.0,0.0
512,16.0,-65.0,-18.0,2.0,0.0
513,16.0,-65.0,-18.0,3.0,0.0
514,15.0,-66.0,-18.0,4.0,0.0
515,15.0,-66.0,-17.0,3.0,0.0
516,16.0,-65.0,-16.0,3.0,0.0
517,15.0,-66.0,-17.0,3.0,0.0
518,15.0,-66.0,-17.0,3.0,0.0
519,15.0,-65.0,-17.0,4.0,0.0
520,15.0,-66.0,-17.0,4.0,0.0
521,15.0,-65.0,-17.0,4.0,0.0
522,14.0,-66.0,-17.0,4.0,0.0
523,14.0,-66.0,-18.0,4.0,0.0
524,14.0,-66.0,-18.0,4.0,0.0
525,14.0,-66.0,-17.0,4.0,0.0
526,14.0,-66.0,-17.0,4.0,0.0
527,14.0,-66.0,-17.0,4.0,0.0
528,14.0,-67.0,-18.0,4.0,0.0
529,14.0,-67.0,-18.0,4.0,0.0
530,13.0,-67.0,-18.0,4.0,0.0
531,11.0,-68.0,-18.0,4.0,0.0
532,11.0,-68.0,-21.0,4.0,0.0
533,11.0,-68.0,-24.0,4.0,0.0
534,11.0,-69.0,-27.0,4.0,0.0
535,12.0,-69.0,-29.0,4.0,0.0
536,11.0,-69.0,-29.0,4.0,0.0
537,12.0,-69.0,-31.0,4.0,0.0
538,11.0,-69.0,-31.0,4.0,0.0
539,10.0,-69.0,-30.0,5.0,0.0
540,9.0,-70.0,-31.0,6.0,0.0
541,10.0,-70.0,-32.0,5.0,0.0
542,10.0,-70.0,-30.0,5.0,0.0
543,10.0,-70.0,-30.0,5.0,0.0
544,9.0,-71.0,-29.0,5.0,0.0
545,9.0,-71.0,-28.0,6.0,0.0
546,7.0,-71.0,-28.0,7.0,0.0
547,5.0,-72.0,-30.0,8.0,0.0
548,7.0,-72.0,-32.0,5.0,0.0
549,12.0,-69.0,-34.0,6.0,0.0
550,10.0,-70.0,-34.0,6.0,0.0
551,10.0,-70.0,-32.0,7.0,0.0
552,10.0,-70.0,-33.0,8.0,0.0
553,9.0,-70.0,-33.0,8.0,0.0
554,11.0,-70.0,-37.0,6.0,0.0
555,13.0,-70.0,-37.0,4.0,0.0
556,12.0,-70.0,-32.0,6.0,0.0
557,10.0,-70.0,-33.0,6.0,0.0
558,9.0,-70.0,-35.0,6.0,0.0
559,10.0,-69.0,-40.0,7.0,0.0
560,9.0,-69.0,-42.0,9.0,0.0
561,9.0,-70.0,-43.0,10.0,0.0
562,10.0,-70.0,-44.0,10.0,0.0
563,9.0,-70.0,-43.0,11.0,0.0
564,9.0,-70.0,-37.0,11.0,0.0
565,10.0,-71.0,-30.0,11.0,0.0
566,10.0,-72.0,-26.0,9.0,0.0
567,13.0,-71.0,-26.0,8.0,0.0
568,15.0,-72.0,-32.0,4.0,0.0
569,15.0,-73.0,-33.0,2.0,0.0
570,16.0,-72.0,-36.0,-1.0,0.0
571,17.0,-70.0,-36.0,-3.0,0.0
572,17.0,-70.0,-37.0,-6.0,0.0
573,19.0,-69.0,-38.0,-9.0,0.0
